cluster,player,playerId,season,fg,3pm,ft,reb,ast,stl,blk,tov,pts,age
8,Anfernee Hardaway,hardaan01,1996,0.51,1.09,0.77,4.32,7.10,2.02,0.50,2.79,21.71,24
8,Gary Payton*,paytoga01,1996,0.48,1.21,0.75,4.19,7.51,2.85,0.23,3.21,19.30,27
8,Scottie Pippen*,pippesc01,1996,0.46,1.95,0.68,6.44,5.87,1.73,0.74,2.69,19.43,30
8,Terrell Brandon,brandte01,1997,0.44,1.29,0.90,3.86,6.28,1.77,0.38,2.28,19.47,26
8,Anfernee Hardaway,hardaan01,1997,0.45,1.44,0.82,4.46,5.63,1.58,0.59,2.46,20.51,25
8,Tim Hardaway,hardati01,1997,0.42,2.51,0.80,3.42,8.58,1.86,0.11,2.84,20.30,30
8,Grant Hill,hillgr01,1997,0.50,0.13,0.71,9.01,7.29,1.80,0.60,3.24,21.38,24
8,Allen Iverson,iversal01,1997,0.42,2.04,0.70,4.11,7.46,2.07,0.32,4.43,23.51,21
8,Kevin Johnson,johnske02,1997,0.50,1.27,0.85,3.61,9.33,1.46,0.17,3.10,20.14,30
8,Gary Payton*,paytoga01,1997,0.48,1.45,0.72,4.61,7.11,2.40,0.16,2.62,21.77,28
8,Scottie Pippen*,pippesc01,1997,0.47,1.90,0.70,6.48,5.70,1.88,0.55,2.61,20.20,31
8,Damon Stoudamire,stoudda01,1997,0.40,2.17,0.82,4.07,8.75,1.52,0.16,3.56,20.17,23
8,Sam Cassell,cassesa01,1998,0.44,0.20,0.86,3.04,8.04,1.61,0.27,3.59,19.61,28
8,Tim Hardaway,hardati01,1998,0.43,1.91,0.78,3.69,8.30,1.68,0.20,2.77,18.86,31
8,Grant Hill,hillgr01,1998,0.45,0.04,0.74,7.69,6.80,1.77,0.65,3.52,21.14,25
8,Allen Iverson,iversal01,1998,0.46,0.88,0.73,3.70,6.18,2.20,0.31,3.05,21.98,22
8,Gary Payton*,paytoga01,1998,0.45,1.63,0.74,4.59,8.28,2.26,0.22,2.79,19.16,29
8,Grant Hill,hillgr01,1999,0.48,0.00,0.75,7.10,6.00,1.60,0.54,3.68,21.06,26
8,Stephon Marbury,marbust01,1999,0.43,1.35,0.80,2.90,8.92,1.20,0.16,3.35,21.31,21
8,Gary Payton*,paytoga01,1999,0.43,1.66,0.72,4.88,8.72,2.18,0.24,3.08,21.68,30
8,Stephon Marbury,marbust01,2000,0.43,0.89,0.81,3.24,8.41,1.51,0.20,3.65,22.16,22
8,Gary Payton*,paytoga01,2000,0.45,2.16,0.74,6.45,8.93,1.87,0.22,2.73,24.17,31
8,Steve Francis,francst01,2001,0.45,1.66,0.82,6.91,6.46,1.76,0.39,3.31,19.89,23
8,Stephon Marbury,marbust01,2001,0.44,1.64,0.79,3.06,7.55,1.18,0.07,2.94,23.85,23
8,Gary Payton*,paytoga01,2001,0.46,1.29,0.77,4.57,8.13,1.61,0.33,2.65,23.08,32
8,Jalen Rose,roseja01,2001,0.46,0.82,0.83,4.99,6.04,0.90,0.60,2.93,20.53,28
8,Sam Cassell,cassesa01,2002,0.46,0.96,0.86,4.22,6.66,1.22,0.16,2.39,19.74,32
8,Steve Francis,francst01,2002,0.42,1.19,0.77,7.04,6.35,1.25,0.44,3.88,21.65,24
8,Stephon Marbury,marbust01,2002,0.44,0.87,0.78,3.24,8.12,0.94,0.16,3.46,20.41,24
8,Gary Payton*,paytoga01,2002,0.47,0.90,0.80,4.83,8.99,1.60,0.32,2.55,22.13,33
8,Jerry Stackhouse,stackje01,2002,0.40,1.13,0.86,4.14,5.30,1.01,0.49,3.50,21.43,27
8,Ricky Davis,davisri01,2003,0.41,0.94,0.75,4.94,5.52,1.58,0.46,3.51,20.58,23
8,Steve Francis,francst01,2003,0.44,1.05,0.80,6.16,6.20,1.74,0.51,3.69,21.02,25
8,Stephon Marbury,marbust01,2003,0.44,1.10,0.80,3.25,8.07,1.33,0.25,3.25,22.30,25
8,Jamal Mashburn,mashbja01,2003,0.42,1.45,0.85,6.07,5.63,1.01,0.21,2.80,21.61,30
8,Gary Payton*,paytoga01,2003,0.45,0.68,0.71,4.18,8.29,1.66,0.25,2.34,20.43,34
8,Sam Cassell,cassesa01,2004,0.49,0.91,0.87,3.35,7.31,1.26,0.22,2.72,19.79,34
8,Baron Davis,davisba01,2004,0.40,2.79,0.67,4.28,7.48,2.36,0.40,3.21,22.87,24
8,LeBron James,jamesle01,2004,0.42,0.80,0.75,5.47,5.89,1.65,0.73,3.46,20.94,19
8,Stephon Marbury,marbust01,2004,0.43,1.07,0.82,3.25,8.88,1.59,0.11,3.07,20.23,26
8,Mike Bibby,bibbymi01,2005,0.44,1.64,0.78,4.15,6.76,1.55,0.38,2.54,19.64,26
8,Baron Davis,davisba01,2005,0.39,2.57,0.76,3.80,7.87,1.76,0.30,2.85,19.24,25
8,Steve Francis,francst01,2005,0.42,0.49,0.82,5.77,7.01,1.44,0.36,4.06,21.32,27
8,Stephon Marbury,marbust01,2005,0.46,1.40,0.83,3.02,8.15,1.49,0.07,2.84,21.72,27
8,Mike James,jamesmi01,2006,0.47,2.14,0.84,3.32,5.82,0.91,0.04,2.61,20.30,30
8,Joe Johnson,johnsjo02,2006,0.45,1.56,0.79,4.09,6.54,1.26,0.38,3.26,20.16,24
8,Baron Davis,davisba01,2007,0.44,1.35,0.75,4.38,8.08,2.14,0.46,3.06,20.06,27
8,Baron Davis,davisba01,2008,0.43,2.11,0.75,4.70,7.60,2.33,0.52,2.83,21.84,28
8,Joe Johnson,johnsjo02,2008,0.43,2.06,0.83,4.48,5.78,1.02,0.22,2.72,21.70,26
8,Tracy McGrady,mcgratr01,2008,0.42,1.30,0.68,5.14,5.86,1.03,0.45,2.42,21.62,28
8,Chris Paul,paulch01,2008,0.49,1.15,0.85,4.01,11.56,2.71,0.05,2.51,21.05,22
8,Devin Harris,harride01,2009,0.44,0.93,0.82,3.35,6.90,1.65,0.19,3.07,21.30,25
8,Stephen Jackson,jacksst02,2009,0.41,1.75,0.83,5.14,6.46,1.49,0.53,3.88,20.73,30
8,Joe Johnson,johnsjo02,2009,0.44,1.89,0.83,4.38,5.76,1.06,0.24,2.47,21.37,27
8,Tony Parker,parketo01,2009,0.51,0.26,0.78,3.10,6.89,0.93,0.06,2.58,21.96,26
8,Chris Paul,paulch01,2009,0.50,0.82,0.87,5.54,11.04,2.77,0.13,2.96,22.83,23
8,Gilbert Arenas,arenagi01,2010,0.41,1.97,0.74,4.16,7.19,1.28,0.28,3.66,22.56,28
8,Tyreke Evans,evansty01,2010,0.46,0.50,0.75,5.28,5.75,1.51,0.36,3.00,20.14,20
8,Derrick Rose,rosede01,2010,0.49,0.21,0.77,3.76,6.01,0.73,0.35,2.78,20.76,21
8,Russell Westbrook,westbru01,2011,0.44,0.41,0.84,4.62,8.17,1.89,0.37,3.85,21.87,22
8,Deron Williams,willide01,2011,0.44,1.62,0.85,4.00,10.26,1.22,0.23,3.54,20.14,26
8,Monta Ellis,ellismo01,2012,0.43,1.07,0.80,3.45,5.97,1.47,0.31,3.05,20.36,26
8,Chris Paul,paulch01,2012,0.48,1.32,0.86,3.55,9.05,2.53,0.07,2.07,19.82,26
8,Derrick Rose,rosede01,2012,0.44,1.38,0.81,3.36,7.87,0.90,0.72,3.05,21.85,23
8,Deron Williams,willide01,2012,0.41,2.09,0.84,3.33,8.75,1.22,0.36,3.98,20.98,27
8,Stephen Curry,curryst01,2013,0.45,3.49,0.90,4.03,6.91,1.62,0.15,3.08,22.90,24
8,Kyrie Irving,irvinky01,2013,0.45,1.85,0.86,3.66,5.93,1.51,0.36,3.24,22.46,20
8,Tony Parker,parketo01,2013,0.52,0.36,0.85,3.00,7.56,0.82,0.09,2.58,20.32,30
8,Russell Westbrook,westbru01,2013,0.44,1.18,0.80,5.22,7.40,1.77,0.29,3.33,23.21,24
8,Stephen Curry,curryst01,2014,0.47,3.35,0.89,4.28,8.54,1.64,0.18,3.77,24.01,25
8,Goran Dragic,dragigo01,2014,0.51,1.61,0.76,3.22,5.88,1.37,0.29,2.80,20.29,27
8,Kyrie Irving,irvinky01,2014,0.43,1.73,0.86,3.65,6.10,1.52,0.32,2.68,20.82,21
8,Isaiah Thomas,thomais02,2014,0.45,1.76,0.85,2.92,6.31,1.29,0.11,2.96,20.35,24
8,John Wall,walljo01,2014,0.43,1.32,0.81,4.06,8.79,1.82,0.49,3.60,19.30,23
8,Russell Westbrook,westbru01,2014,0.44,1.48,0.83,5.72,6.93,1.91,0.15,3.85,21.78,25
8,Kobe Bryant,bryanko01,2015,0.37,1.54,0.81,5.69,5.63,1.34,0.20,3.66,22.34,36
8,Stephen Curry,curryst01,2015,0.49,3.58,0.91,4.26,7.74,2.04,0.20,3.11,23.75,26
8,Damian Lillard,lillada01,2015,0.43,2.39,0.86,4.61,6.18,1.18,0.26,2.71,20.98,24
26,Walter Davis,daviswa03,1980,0.56,0.00,0.82,3.63,4.49,1.52,0.25,3.23,21.51,25
26,Dennis Johnson*,johnsde01,1980,0.42,0.15,0.78,5.11,4.10,1.78,1.01,2.80,19.01,25
26,John Long,longjo01,1980,0.51,0.01,0.83,4.88,2.99,1.87,0.38,2.99,19.38,23
26,Calvin Murphy*,murphca01,1980,0.49,0.01,0.90,1.97,3.93,1.88,0.12,2.13,20.00,31
26,Mike Newlin,newlimi01,1980,0.46,0.58,0.88,3.38,4.03,1.47,0.05,2.96,20.95,31
26,Campy Russell,russeca02,1980,0.45,0.02,0.75,5.49,4.22,1.76,0.49,3.61,18.22,28
26,David Thompson*,thompda01,1980,0.47,0.18,0.76,4.46,3.18,1.00,0.97,2.97,21.51,25
26,Scott Wedman,wedmasc01,1980,0.51,0.10,0.80,5.68,2.13,1.24,0.66,1.65,18.97,27
26,Paul Westphal,westppa01,1980,0.53,0.32,0.86,2.28,5.07,1.45,0.43,2.52,21.85,29
26,Freeman Williams,willifr01,1980,0.48,0.51,0.82,2.34,2.02,0.88,0.11,2.09,18.61,23
26,Gus Williams,willigu01,1980,0.48,0.09,0.79,3.35,4.84,2.44,0.45,2.21,22.15,26
26,Darrell Griffith,griffda01,1981,0.46,0.12,0.72,3.56,2.40,1.31,0.49,2.85,20.63,22
26,Dennis Johnson*,johnsde01,1981,0.44,0.14,0.82,4.59,3.68,1.72,0.77,2.63,18.81,26
26,Mike Newlin,newlimi01,1981,0.50,0.13,0.89,2.77,3.78,1.10,0.11,3.14,21.37,32
26,Scott Wedman,wedmasc01,1981,0.48,0.31,0.69,5.35,2.79,1.20,0.57,1.99,18.95,28
26,Freeman Williams,willifr01,1981,0.47,0.59,0.85,1.57,2.00,1.11,0.06,2.02,19.33,24
26,Ray Williams,willira01,1981,0.46,0.20,0.82,4.06,5.47,2.34,0.47,2.97,19.75,26
26,Mark Aguirre,aguirma01,1982,0.47,0.49,0.68,4.88,3.22,0.73,0.43,2.65,18.73,22
26,Ron Brewer,brewero01,1982,0.48,0.11,0.81,2.24,2.61,1.14,0.42,1.74,18.85,26
26,John Drew,drewjo01,1982,0.49,0.06,0.74,5.36,1.37,0.91,0.04,2.54,18.54,27
26,Darrell Griffith,griffda01,1982,0.48,0.19,0.70,3.81,2.34,1.19,0.43,2.41,19.78,23
26,Dennis Johnson*,johnsde01,1982,0.47,0.10,0.81,5.13,4.61,1.31,0.69,2.91,19.51,27
26,John Long,longjo01,1982,0.49,0.03,0.87,3.72,2.14,0.94,0.36,2.42,21.94,25
26,Jim Paxson,paxsoji02,1982,0.53,0.10,0.77,2.70,3.37,1.57,0.15,1.76,18.93,24
26,Jamaal Wilkes*,wilkeja01,1982,0.53,0.00,0.73,4.79,1.74,1.09,0.29,2.00,21.15,28
26,Darrell Griffith,griffda01,1983,0.48,0.49,0.68,3.95,3.51,1.79,0.43,3.27,22.19,24
26,Jim Paxson,paxsoji02,1983,0.52,0.05,0.81,2.15,2.85,1.73,0.21,1.93,21.68,25
26,Andrew Toney,toneyan01,1983,0.50,0.27,0.79,2.78,4.51,0.99,0.21,3.35,19.73,25
26,Jamaal Wilkes*,wilkeja01,1983,0.53,0.00,0.76,4.29,2.28,0.81,0.21,1.88,19.64,29
26,Mike Woodson,woodsmi01,1983,0.51,0.09,0.79,3.06,3.14,1.69,0.73,2.15,18.19,24
26,Otis Birdsong,birdsot01,1984,0.51,0.07,0.61,2.46,3.86,1.25,0.25,2.46,19.78,28
26,Quintin Dailey,dailequ01,1984,0.47,0.05,0.81,2.87,3.10,1.33,0.13,2.68,18.18,23
26,Walter Davis,daviswa03,1984,0.51,0.26,0.86,2.59,5.50,1.37,0.15,2.73,19.96,29
26,World B. Free,freewo01,1984,0.45,0.29,0.78,2.89,3.01,1.25,0.11,2.05,22.25,30
26,Darrell Griffith,griffda01,1984,0.49,1.11,0.70,4.12,3.45,1.39,0.28,2.96,19.95,25
26,Jim Paxson,paxsoji02,1984,0.51,0.21,0.84,2.14,3.10,1.51,0.12,1.75,21.26,26
26,Andrew Toney,toneyan01,1984,0.53,0.15,0.84,2.47,4.78,0.90,0.29,3.81,20.36,26
26,Kelly Tripucka,tripuke01,1984,0.46,0.03,0.82,4.03,3.00,0.86,0.22,2.50,21.29,24
26,Orlando Woolridge,woolror01,1984,0.53,0.01,0.72,4.92,1.81,0.95,0.80,2.51,19.25,24
26,Otis Birdsong,birdsot01,1985,0.51,0.07,0.62,2.64,4.14,1.50,0.13,2.09,20.63,29
26,Rolando Blackman,blackro01,1985,0.51,0.07,0.83,3.70,3.57,0.75,0.20,2.00,19.73,25
26,Julius Erving*,ervinju01,1985,0.49,0.04,0.77,5.31,2.99,1.73,1.40,2.67,20.01,34
26,Sleepy Floyd,floydsl01,1985,0.45,0.51,0.81,2.46,4.95,1.63,0.50,3.06,19.49,24
26,George Gervin*,gervige01,1985,0.51,0.00,0.84,3.25,2.47,0.92,0.67,2.75,21.17,32
26,Jeff Malone,malonje01,1985,0.50,0.20,0.84,2.71,2.42,0.68,0.12,1.41,18.89,23
26,Jim Paxson,paxsoji02,1985,0.51,0.09,0.79,3.26,3.88,1.49,0.07,1.59,17.91,27
26,Kelly Tripucka,tripuke01,1985,0.48,0.04,0.89,3.96,2.45,0.89,0.25,2.15,19.07,25
26,Kiki Vandeweghe,vandeki01,1985,0.53,0.15,0.90,3.17,1.47,0.51,0.31,1.61,22.44,26
26,Rolando Blackman,blackro01,1986,0.51,0.05,0.84,3.55,3.30,0.96,0.30,2.30,21.49,26
26,Walter Davis,daviswa03,1986,0.49,0.26,0.84,2.90,5.16,1.41,0.04,3.13,21.76,31
26,Julius Erving*,ervinju01,1986,0.48,0.12,0.79,5.00,3.35,1.53,1.11,2.89,18.11,35
26,Eddie Johnson,johnsed03,1986,0.48,0.05,0.82,5.11,2.61,0.66,0.21,2.33,18.66,26
26,Marques Johnson,johnsma01,1986,0.51,0.01,0.76,5.55,3.77,1.43,0.67,2.44,20.33,29
26,Jeff Malone,malonje01,1986,0.48,0.04,0.87,3.60,2.39,0.88,0.15,2.10,22.44,24
26,Sidney Moncrief,moncrsi01,1986,0.49,0.45,0.86,4.58,4.89,1.41,0.25,2.38,20.15,28
26,Kelly Tripucka,tripuke01,1986,0.50,0.15,0.86,4.30,3.27,1.15,0.12,2.26,20.02,26
26,Orlando Woolridge,woolror01,1986,0.50,0.06,0.79,5.00,3.04,0.70,0.67,2.49,20.69,26
26,James Worthy*,worthja01,1986,0.58,0.00,0.77,5.16,2.68,1.09,1.03,1.99,20.00,24
26,Rolando Blackman,blackro01,1987,0.50,0.06,0.88,3.48,3.33,0.80,0.26,2.18,20.95,27
26,Adrian Dantley*,dantlad01,1987,0.53,0.01,0.81,4.10,2.00,0.78,0.09,2.23,21.51,30
26,Eddie Johnson,johnsed03,1987,0.46,0.46,0.83,4.36,3.10,0.52,0.23,2.01,18.72,27
26,Jeff Malone,malonje01,1987,0.46,0.05,0.89,2.73,3.73,0.94,0.16,2.28,21.98,25
26,Ricky Pierce,piercri01,1987,0.53,0.04,0.88,3.37,1.82,0.81,0.30,1.52,19.49,27
26,Purvis Short,shortpu01,1987,0.48,0.12,0.86,4.03,2.53,1.32,0.21,2.00,18.26,29
26,Gerald Wilkins,wilkige01,1987,0.49,0.33,0.70,3.68,4.43,1.10,0.23,2.68,19.09,23
26,Orlando Woolridge,woolror01,1987,0.52,0.01,0.78,4.89,3.48,0.72,1.15,2.84,20.68,27
26,James Worthy*,worthja01,1987,0.54,0.00,0.75,5.68,2.76,1.32,1.01,2.05,19.44,25
26,Rolando Blackman,blackro01,1988,0.47,0.00,0.87,3.46,3.69,0.90,0.25,2.03,18.66,28
26,Adrian Dantley*,dantlad01,1988,0.51,0.00,0.86,3.29,2.48,0.57,0.14,1.96,20.00,31
26,Jeff Malone,malonje01,1988,0.48,0.13,0.88,2.58,2.96,0.64,0.16,2.15,20.51,26
26,Chris Mullin*,mullich01,1988,0.51,0.57,0.89,3.42,4.83,1.88,0.53,2.60,20.22,24
26,Byron Scott,scottby01,1988,0.53,0.77,0.86,4.11,4.14,1.91,0.33,1.99,21.65,26
26,Kiki Vandeweghe,vandeki01,1988,0.51,0.59,0.88,2.95,1.92,0.57,0.19,1.30,20.19,29
26,Mike Woodson,woodsmi01,1988,0.45,0.23,0.87,2.38,3.41,1.36,0.33,2.33,17.98,29
26,James Worthy*,worthja01,1988,0.53,0.03,0.80,4.99,3.85,0.96,0.73,2.07,19.71,26
26,Mark Aguirre,aguirma01,1989,0.46,0.64,0.73,4.83,3.48,0.56,0.45,2.60,18.89,29
26,Willie Anderson,anderwi01,1989,0.50,0.05,0.78,5.15,4.59,1.85,0.77,3.22,18.62,22
26,Thurl Bailey,baileth01,1989,0.48,0.02,0.83,5.45,1.68,0.59,1.11,2.54,19.45,27
26,Rolando Blackman,blackro01,1989,0.48,0.38,0.85,3.50,3.69,0.83,0.26,2.12,19.67,29
26,Adrian Dantley*,dantlad01,1989,0.49,0.00,0.81,4.34,2.34,0.59,0.18,2.23,19.18,32
26,Eddie Johnson,johnsed03,1989,0.50,1.01,0.87,4.37,2.31,0.67,0.10,1.74,21.49,29
26,Bernard King*,kingbe01,1989,0.48,0.06,0.82,4.74,3.63,0.79,0.16,2.80,20.67,32
26,Reggie Lewis,lewisre01,1989,0.49,0.04,0.79,4.65,2.69,1.53,0.89,1.75,18.46,23
26,Jeff Malone,malonje01,1989,0.48,0.01,0.87,2.36,2.88,0.51,0.18,2.17,21.72,27
26,Xavier McDaniel,mcdanxa01,1989,0.49,0.13,0.73,5.28,1.63,1.02,0.49,2.56,20.45,25
26,Byron Scott,scottby01,1989,0.49,1.04,0.86,4.08,3.12,1.54,0.36,2.12,19.57,27
26,Rolando Blackman,blackro01,1990,0.50,0.16,0.84,3.50,3.61,0.96,0.26,2.18,19.40,30
26,Hersey Hawkins,hawkihe01,1990,0.46,1.02,0.89,3.71,3.18,1.59,0.34,2.26,18.48,23
26,Chuck Person,persoch01,1990,0.49,1.22,0.78,5.78,2.99,0.69,0.26,2.21,19.68,25
26,Mitch Richmond*,richmmi01,1990,0.50,0.44,0.87,4.62,2.86,1.26,0.31,2.58,22.05,24
26,Rolando Blackman,blackro01,1991,0.48,0.50,0.87,3.20,3.76,0.86,0.24,1.99,19.88,31
26,Tony Campbell,campbto01,1991,0.43,0.21,0.80,4.49,2.78,1.57,0.62,2.47,21.79,28
26,Antoine Carr,carran01,1991,0.51,0.00,0.76,5.45,2.48,0.58,1.31,2.22,20.14,29
26,Joe Dumars*,dumarjo01,1991,0.48,0.18,0.89,2.34,5.54,1.11,0.09,2.36,20.36,27
26,Ron Harper,harpero01,1991,0.39,1.23,0.67,4.82,5.36,1.69,0.90,3.31,19.56,27
26,Hersey Hawkins,hawkihe01,1991,0.47,1.35,0.87,3.88,3.74,2.23,0.49,2.66,22.09,24
26,Reggie Lewis,lewisre01,1991,0.49,0.01,0.83,5.19,2.54,1.24,1.08,1.86,18.71,25
26,Jeff Malone,malonje01,1991,0.51,0.01,0.92,2.99,2.07,0.72,0.09,1.57,18.58,29
26,Chuck Person,persoch01,1991,0.50,0.86,0.72,5.21,2.98,0.70,0.21,2.30,18.43,26
26,Ricky Pierce,piercri01,1991,0.49,0.59,0.91,2.45,2.15,0.77,0.17,1.88,20.49,31
26,James Worthy*,worthja01,1991,0.49,0.33,0.80,4.56,3.53,1.33,0.45,1.63,21.41,29
26,Rolando Blackman,blackro01,1992,0.46,0.87,0.90,3.19,2.72,0.67,0.29,2.04,18.32,32
26,Joe Dumars*,dumarjo01,1992,0.45,0.60,0.87,2.29,4.57,0.87,0.15,2.35,19.94,28
26,Kendall Gill,gillke01,1992,0.47,0.08,0.75,5.09,4.16,1.95,0.58,2.28,20.53,23
26,Hersey Hawkins,hawkihe01,1992,0.46,1.12,0.87,3.35,3.06,1.94,0.53,2.33,18.96,25
26,Jeff Hornacek,hornaje01,1992,0.51,1.02,0.89,5.02,5.07,1.95,0.38,2.10,20.15,28
26,Reggie Lewis,lewisre01,1992,0.50,0.06,0.85,4.80,2.26,1.52,1.28,1.66,20.77,26
26,Jeff Malone,malonje01,1992,0.51,0.01,0.90,2.88,2.22,0.69,0.06,1.73,20.23,30
26,Sarunas Marciulionis*,marcisa01,1992,0.54,0.04,0.79,2.89,3.38,1.61,0.14,2.68,18.90,27
26,Reggie Miller*,millere01,1992,0.50,1.57,0.86,3.88,3.83,1.28,0.32,1.91,20.67,26
26,Chuck Person,persoch01,1992,0.48,1.63,0.68,5.26,4.72,0.84,0.22,2.67,18.48,27
26,Drazen Petrovic*,petrodr01,1992,0.51,1.50,0.81,3.15,3.07,1.28,0.13,2.62,20.62,27
26,Ricky Pierce,piercri01,1992,0.48,0.42,0.92,2.99,3.09,1.10,0.26,2.42,21.67,32
26,Reggie Williams,willire01,1992,0.47,0.69,0.80,5.00,2.90,1.83,0.84,2.14,18.20,27
26,James Worthy*,worthja01,1992,0.45,0.17,0.81,5.65,4.67,1.41,0.43,2.35,19.91,30
26,Mahmoud Abdul-Rauf,abdulma02,1993,0.45,0.86,0.94,2.78,4.25,1.04,0.10,2.31,19.17,23
26,Harvey Grant,grantha01,1993,0.49,0.01,0.73,5.72,2.85,1.00,0.61,1.25,18.60,27
26,Hersey Hawkins,hawkihe01,1993,0.47,1.51,0.86,4.27,3.91,1.69,0.37,2.22,20.28,26
26,Reggie Lewis,lewisre01,1993,0.47,0.18,0.87,4.34,3.73,1.48,0.96,1.66,20.83,27
26,Reggie Miller*,millere01,1993,0.48,2.04,0.88,3.15,3.20,1.46,0.32,1.77,21.17,27
26,Drazen Petrovic*,petrodr01,1993,0.52,1.07,0.87,2.71,3.53,1.34,0.19,2.91,22.34,28
26,Ricky Pierce,piercri01,1993,0.49,0.55,0.89,2.49,2.86,1.30,0.09,2.08,18.22,33
26,Glen Rice,ricegl01,1993,0.44,1.80,0.82,5.17,2.20,1.12,0.30,1.91,18.95,25
26,Mitch Richmond*,richmmi01,1993,0.47,1.07,0.85,3.42,4.91,1.18,0.20,2.89,21.93,27
26,Doug West,westdo01,1993,0.52,0.03,0.84,3.09,2.94,1.06,0.26,2.06,19.29,25
26,Rex Chapman,chapmre01,1994,0.50,1.07,0.82,2.43,3.08,0.98,0.13,1.95,18.23,26
26,Joe Dumars*,dumarjo01,1994,0.45,1.80,0.84,2.19,3.78,0.91,0.06,2.30,20.43,30
26,Jim Jackson,jacksji01,1994,0.45,0.21,0.82,4.73,4.56,1.06,0.30,4.07,19.22,23
26,Jamal Mashburn,mashbja01,1994,0.41,1.08,0.70,4.47,3.37,1.13,0.18,3.10,19.15,21
26,Reggie Miller*,millere01,1994,0.50,1.56,0.91,2.68,3.14,1.51,0.30,2.22,19.92,28
26,Glen Rice,ricegl01,1994,0.47,1.63,0.88,5.36,2.27,1.36,0.40,1.60,21.09,26
26,Latrell Sprewell,sprewla01,1994,0.43,1.72,0.77,4.89,4.70,2.20,0.93,2.76,20.98,23
26,Sean Elliott,elliose01,1995,0.47,1.68,0.81,3.54,2.54,0.96,0.47,1.86,18.10,26
26,Reggie Miller*,millere01,1995,0.46,2.41,0.90,2.59,2.99,1.21,0.20,1.86,19.60,29
26,Chris Mullin*,mullich01,1995,0.49,1.68,0.88,4.60,5.00,1.52,0.76,3.72,19.04,31
26,Glen Rice,ricegl01,1995,0.48,2.26,0.86,4.61,2.34,1.37,0.17,1.87,22.33,27
26,Isaiah Rider,rideris01,1995,0.45,1.85,0.82,3.32,3.27,0.92,0.31,3.09,20.43,23
26,Detlef Schrempf,schrede01,1995,0.52,1.13,0.84,6.20,3.78,1.13,0.43,2.15,19.17,32
26,Latrell Sprewell,sprewla01,1995,0.42,1.30,0.78,3.71,4.04,1.62,0.67,3.33,20.58,24
26,Dominique Wilkins*,wilkido01,1995,0.42,1.45,0.78,5.21,2.16,0.79,0.18,2.25,17.79,35
26,Sean Elliott,elliose01,1996,0.47,2.09,0.77,5.14,2.74,0.90,0.43,2.57,19.96,27
26,Allan Houston,houstal01,1996,0.45,2.33,0.82,3.66,3.05,0.74,0.20,2.84,19.72,24
26,Jim Jackson,jacksji01,1996,0.44,1.48,0.83,5.00,2.87,0.57,0.27,2.33,19.56,25
26,George McCloud,mccloge01,1996,0.41,3.25,0.80,4.80,2.68,1.43,0.48,2.10,18.95,28
26,Reggie Miller*,millere01,1996,0.47,2.21,0.86,2.82,3.33,1.01,0.17,2.49,21.13,30
26,Glen Rice,ricegl01,1996,0.47,2.16,0.84,4.78,2.94,1.15,0.24,2.06,21.65,28
26,Isaiah Rider,rideris01,1996,0.46,1.36,0.84,4.12,2.84,0.64,0.31,2.68,19.60,24
26,Steve Smith,smithst01,1996,0.43,1.75,0.83,4.08,2.80,0.85,0.21,1.89,18.08,26
26,Latrell Sprewell,sprewla01,1996,0.43,1.17,0.79,4.87,4.21,1.63,0.58,2.85,18.88,25
26,Jerry Stackhouse,stackje01,1996,0.41,1.29,0.75,3.68,3.86,1.06,1.10,3.50,19.22,21
26,Reggie Miller*,millere01,1997,0.44,2.83,0.88,3.53,3.37,0.93,0.31,2.05,21.62,31
26,Steve Smith,smithst01,1997,0.43,1.81,0.85,3.31,4.24,0.86,0.32,2.44,20.07,27
26,Jerry Stackhouse,stackje01,1997,0.41,1.26,0.77,4.17,3.12,1.15,0.78,3.90,20.73,22
26,Ray Allen,allenra02,1998,0.43,1.63,0.88,4.94,4.34,1.35,0.15,3.21,19.54,22
26,Allan Houston,houstal01,1998,0.45,1.00,0.85,3.34,2.59,0.77,0.29,2.44,18.40,26
26,Reggie Miller*,millere01,1998,0.48,2.02,0.87,2.86,2.11,0.96,0.14,1.58,19.48,32
26,Glen Rice,ricegl01,1998,0.46,1.59,0.85,4.30,2.22,0.94,0.27,2.22,22.27,30
26,Isaiah Rider,rideris01,1998,0.42,1.82,0.83,4.68,3.12,0.74,0.26,2.53,19.70,26
26,Steve Smith,smithst01,1998,0.44,1.33,0.86,4.23,4.00,1.03,0.40,2.41,20.05,28
26,Kobe Bryant,bryanko01,1999,0.47,0.54,0.84,5.28,3.80,1.44,1.00,3.14,19.92,20
26,Michael Finley,finlemi01,1999,0.44,0.90,0.82,5.26,4.36,1.32,0.30,2.14,20.18,25
26,Reggie Miller*,millere01,1999,0.44,2.12,0.92,2.70,2.24,0.74,0.18,1.52,18.40,33
26,Mitch Richmond*,richmmi01,1999,0.41,1.40,0.86,3.44,2.44,1.28,0.20,2.72,19.66,33
26,Steve Smith,smithst01,1999,0.40,1.31,0.85,4.19,3.28,1.00,0.31,2.75,18.67,29
26,Ray Allen,allenra02,2000,0.46,2.10,0.89,4.38,3.76,1.34,0.23,2.23,22.06,24
26,Michael Dickerson,dickemi01,2000,0.44,1.45,0.83,3.40,2.54,1.41,0.55,2.01,18.24,24
26,Allan Houston,houstal01,2000,0.48,1.29,0.84,3.30,2.73,0.79,0.17,2.27,19.68,28
